Source,ID,Timestamp,Name,Latitude,Longitude,AQI,PM2.5,PM10,CO,NO2,O3,SO2,Temperature,Humidity,Pressure,Wind Speed,method,anomaly
gov,31388883344354363840031242796,2025-06-02 23:00:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,136.0,113.20057670084636,,15.916325,,6.471343750000001,2.1823200000000003,31.61,63.0,1000.0,0.55,IQR,
gov,31388883344354363840031242796,2025-06-03 00:00:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,143.0,121.20733166503904,,15.156325,,7.3181875,2.16568,30.54,68.0,1000.0,1.7,IQR,
gov,31388883344354363840031242796,2025-06-03 01:00:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,140.0,122.57258740234374,,14.3549085,,6.19428125,1.85032,29.35,78.0,1001.0,3.36,IQR,
gov,31388883344354363840031242796,2025-06-10 04:00:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,128.0,127.63459606933594,,14.728696,,6.34584375,1.64468,26.38,91.0,1003.0,1.85,IQR,
gov,31388883344354363840031242796,2025-06-10 05:00:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,127.0,127.38501314290367,,14.0556625,,6.5049375,1.61632,25.88,92.0,1004.0,3.68,IQR,
gov,31388883344354363840031242796,2025-06-14 21:00:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,133.0,133.04242940266928,,16.833575,,6.59165625,2.39568,28.48,84.0,1002.0,2.71,IQR,
gov,31388883344354363840031242796,2025-06-14 22:00:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,130.0,129.51596362304687,,16.937025000000002,,6.3856875,2.1260000000000003,28.4,85.0,1002.0,2.35,IQR,
gov,31388883344354363840031242796,2025-06-15 20:00:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,177.0,177.3097062639509,,12.4456875,,16.58384375,1.45132,29.7,78.0,1003.0,2.23,IQR,
gov,31388883344354363840031242796,2025-06-15 21:00:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,161.0,160.78221904645648,,12.984171,,13.179156249999998,1.3243200000000002,28.43,81.0,1003.0,3.08,IQR,
gov,31388883344354363840031242796,2025-06-15 22:00:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,129.0,129.19796980794268,,12.796296,,13.1200625,1.73132,28.09,82.0,1004.0,0.84,IQR,
gov,31388883344354363840031242796,2025-06-18 20:00:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,156.0,156.29591564941407,,17.2321165,,7.66771875,2.01732,28.96,82.0,1003.0,4.49,IQR,
gov,31388883344354363840031242796,2025-06-18 21:00:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,165.0,164.8723439941406,,15.4227085,,6.90234375,1.67132,28.87,84.0,1003.0,4.63,IQR,
gov,31388883344354363840031242796,2025-06-18 22:00:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,158.0,158.4264849330357,,14.8142335,,6.66821875,1.37132,28.91,85.0,1004.0,5.33,IQR,
gov,31388883344354363840031242796,2025-06-18 23:00:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,137.0,136.8879053955078,,14.686104,,6.390875,1.84132,28.88,84.0,1004.0,5.94,IQR,
gov,31388883344354363840031242796,2025-06-19 20:00:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,167.0,166.67477036830357,,18.116979,,7.58046875,1.9436800000000003,28.44,80.0,1003.0,3.74,IQR,
gov,31388883344354363840031242796,2025-06-19 21:00:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,182.0,181.7615847516741,,16.335075,,6.94453125,1.93132,28.16,81.0,1004.0,3.06,IQR,
gov,31388883344354363840031242796,2025-06-19 22:00:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,177.0,177.33179750279018,,15.5610585,,6.61303125,2.06068,27.58,86.0,1005.0,2.68,IQR,
gov,31388883344354363840031242796,2025-06-19 23:00:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,161.0,160.949297101702,,14.051296,,6.45990625,1.82,27.55,88.0,1005.0,3.83,IQR,
gov,31388883344354363840031242796,2025-06-20 00:00:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,132.0,132.254979288737,,13.403204,,6.29896875,1.688,27.54,91.0,1004.0,3.81,IQR,
gov,31388883344354363840031242796,2025-06-20 20:00:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,156.0,155.8828032924107,,19.475871,,7.453374999999999,2.16132,28.2,86.0,1004.0,2.48,IQR,
gov,31388883344354363840031242796,2025-06-20 21:00:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,178.0,178.15009050641743,,16.808004,,7.11928125,1.81968,27.73,90.0,1004.0,2.1,IQR,
gov,31388883344354363840031242796,2025-06-20 22:00:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,181.0,180.74508710588728,,15.394921,,6.46875,1.8833200000000003,27.85,88.0,1005.0,2.61,IQR,
gov,31388883344354363840031242796,2025-06-20 23:00:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,167.0,167.05953290666852,,14.2217875,,6.35990625,1.79432,27.8,87.0,1005.0,2.86,IQR,
gov,31388883344354363840031242796,2025-06-21 00:00:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,148.0,147.84700952148438,,13.690829,,6.4375,1.8100000000000005,27.82,88.0,1004.0,2.31,IQR,
gov,31388883344354363840031242796,2025-06-21 19:00:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,132.0,131.72912251790365,,18.246725,,8.709624999999999,2.2230000000000003,28.01,87.0,1004.0,1.47,IQR,
gov,31388883344354363840031242796,2025-06-21 20:00:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,148.0,148.40902994791668,,17.076096,,7.1390625,2.077,27.45,90.0,1005.0,1.88,IQR,
gov,31388883344354363840031242796,2025-06-21 21:00:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,151.0,151.2129594029018,,15.6292165,,10.7190625,1.93468,27.13,90.0,1006.0,1.93,IQR,
gov,31388883344354363840031242796,2025-06-21 22:00:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,152.0,152.1657097342355,,15.807808500000002,,10.3993125,1.89268,27.17,90.0,1006.0,1.46,IQR,
gov,31388883344354363840031242796,2025-06-21 23:00:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,148.0,148.11520572916666,,15.2456,,7.9371875,1.86068,27.16,89.0,1006.0,1.15,IQR,
gov,31388883344354363840031242796,2025-06-22 00:00:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,126.0,126.42803967285158,,13.82105,,8.44721875,1.425,26.97,90.0,1006.0,1.1,IQR,
gov,31388883344354363840031242796,2025-06-23 20:00:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,138.0,137.57381384277346,,18.5566165,,7.715625,1.924,28.08,85.0,1004.0,2.6,IQR,
gov,31388883344354363840031242796,2025-06-23 21:00:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,152.0,151.6845849783761,,16.6112085,,7.28125,1.66468,28.08,85.0,1004.0,2.6,IQR,
gov,31388883344354363840031242796,2025-06-23 22:00:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,152.0,152.1668751220703,,17.150504,,6.90025,1.22632,27.87,87.0,1005.0,2.27,IQR,
gov,31388883344354363840031242796,2025-06-23 23:00:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,142.0,142.49704052734378,,15.6701915,,6.9625,1.247,27.65,89.0,1005.0,1.9,IQR,
gov,31388883344354363840031242796,2025-06-24 00:00:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,125.0,124.87506713867188,,14.4915165,,6.7315000000000005,1.633,27.53,90.0,1004.0,1.61,IQR,
gov,31388883344354363840031242796,2025-06-29 05:00:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,122.0,121.67223661295571,,15.006046,,8.5203125,0.71644,25.99,92.0,1001.0,1.43,IQR,
gov,28560877461938780203765592307,2025-04-13 15:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,167.0,166.54585276576452,119.05706978759768,0.4365314999999999,,17.3185,5.6080000000000005,25.96,37.0,1015.0,3.21,IQR,
gov,28560877461938780203765592307,2025-04-13 16:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,179.0,178.95018235560826,136.17743325195312,1.20225,,15.26146875,5.631640000000001,25.96,46.0,1015.0,3.05,IQR,
gov,28560877461938780203765592307,2025-04-13 17:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,185.0,184.94519383021765,145.04754677734374,1.43125,,13.9549375,5.63368,25.96,52.0,1014.0,5.76,IQR,
gov,28560877461938780203765592307,2025-04-13 18:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,187.0,187.10853410993303,148.68738803710937,2.5905625,,13.8036875,5.616680000000001,23.96,60.0,1014.0,5.06,IQR,
gov,28560877461938780203765592307,2025-04-13 19:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,187.0,187.37154734584263,148.01877513427735,3.005625,,10.88203125,5.631640000000001,23.96,64.0,1015.0,5.04,IQR,
gov,28560877461938780203765592307,2025-04-13 20:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,189.0,188.5942196393694,149.07106455078122,3.5399585000000005,,8.86615625,5.68972,22.96,66.0,1016.0,3.52,IQR,
gov,28560877461938780203765592307,2025-04-13 21:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,191.0,190.702455758231,150.18425114746094,3.4636250000000004,,6.554156249999999,5.712,22.96,67.0,1016.0,4.07,IQR,
gov,28560877461938780203765592307,2025-04-13 22:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,190.0,189.54073041643417,146.86312990722655,3.3682085,,6.0486875,5.72932,22.96,68.0,1016.0,3.07,IQR,
gov,28560877461938780203765592307,2025-04-13 23:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,183.0,183.36839521135605,138.23200108906852,3.3729790000000004,,5.0484375,5.75532,21.96,68.0,1016.0,1.23,IQR,
gov,28560877461938780203765592307,2025-04-14 00:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,176.0,176.21183940304616,129.74447712604336,3.26325,,3.578125,5.694680000000001,21.96,68.0,1016.0,1.73,IQR,
gov,28560877461938780203765592307,2025-04-14 01:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,175.0,175.23401187532895,127.3910874633447,2.981771,,2.71040625,5.677320000000001,21.96,68.0,1015.0,2.1,IQR,
gov,28560877461938780203765592307,2025-04-14 02:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,180.0,180.3232299269458,132.65877892145346,2.4188125,,2.7307187500000003,5.7466800000000005,21.96,65.0,1014.0,1.84,IQR,
gov,28560877461938780203765592307,2025-04-14 03:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,183.0,183.22687740223705,139.10264473321763,1.941729,,3.20546875,5.720680000000001,21.96,66.0,1014.0,1.96,IQR,
gov,28560877461938780203765592307,2025-04-14 04:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,184.0,183.65771167642183,140.85129667678274,1.574375,,8.54428125,5.703320000000001,20.96,67.0,1014.0,1.05,IQR,
gov,28560877461938780203765592307,2025-04-14 05:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,181.0,181.13361757865405,138.571926515227,2.666896,,5.8703125,5.738,20.96,66.0,1014.0,1.12,IQR,
gov,28560877461938780203765592307,2025-04-14 06:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,178.0,178.24693864591617,135.32325769300456,4.661104000000001,,2.8075625,5.781320000000001,19.96,67.0,1015.0,0.83,IQR,
gov,28560877461938780203765592307,2025-04-14 08:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,176.0,176.22330533422226,132.30709973349167,5.5012045,,2.8638125,5.738,20.96,79.0,1017.0,2.71,IQR,
gov,28560877461938780203765592307,2025-04-14 10:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,173.0,173.3085226102254,127.45347245890106,3.2203125,,6.56875,5.7167200000000005,23.96,68.0,1017.0,2.72,IQR,
gov,28560877461938780203765592307,2025-04-14 11:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,167.0,167.40236300550217,120.10407478761304,2.6144165,,9.534375,5.798680000000001,25.96,63.0,1017.0,2.79,IQR,
gov,28560877461938780203765592307,2025-04-14 20:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,166.0,166.0346345530595,119.19362120907608,6.7555,,3.4455625000000003,5.842320000000001,25.96,82.0,1014.0,1.55,IQR,
gov,28560877461938780203765592307,2025-04-14 21:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,176.0,175.6669212017061,127.3471323757467,7.871875,,2.93515625,5.946680000000001,24.96,85.0,1014.0,1.44,IQR,
gov,28560877461938780203765592307,2025-04-14 22:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,180.0,179.9729659918958,130.73538394622173,7.8241665,,3.05209375,5.88532,24.96,86.0,1014.0,1.08,IQR,
gov,28560877461938780203765592307,2025-04-14 23:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,186.0,185.838291309182,137.50911378099624,7.2516665,,2.30728125,5.868,21.96,85.0,1014.0,1.32,IQR,
gov,28560877461938780203765592307,2025-04-15 00:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,192.0,191.93956122698103,147.78722442626955,5.834729,,2.55678125,5.8506800000000005,21.96,86.0,1014.0,1.34,IQR,
gov,28560877461938780203765592307,2025-04-15 01:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,195.0,195.09060618373329,155.790201574707,5.295625,,2.8734375,5.8333200000000005,20.96,83.0,1014.0,0.96,IQR,
gov,28560877461938780203765592307,2025-04-15 02:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,192.0,192.41726535974544,155.15666038818358,4.1660385,,3.1139375000000005,5.868,20.96,77.0,1013.0,0.86,IQR,
gov,28560877461938780203765592307,2025-04-15 03:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,188.0,188.1814921309721,149.36719576416016,4.1076875,,2.327875,5.907,19.96,83.0,1013.0,1.4,IQR,
gov,28560877461938780203765592307,2025-04-15 04:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,189.0,189.25300962607105,148.83287615246388,4.413021,,2.3051250000000003,5.87744,18.96,83.0,1013.0,1.24,IQR,
gov,28560877461938780203765592307,2025-04-15 05:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,190.0,190.48547434977385,149.888578113432,4.5084375,,2.23325,5.894,18.96,83.0,1013.0,1.48,IQR,
gov,28560877461938780203765592307,2025-04-15 06:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,191.0,191.45790550887364,150.9078415816937,4.241271,,2.2765625,5.916,17.96,87.0,1013.0,1.28,IQR,
gov,28560877461938780203765592307,2025-04-15 08:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,192.0,191.85693053932613,148.84504084497212,4.918729,,2.93465625,5.88532,20.96,75.0,1014.0,1.98,IQR,
gov,28560877461938780203765592307,2025-04-15 10:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,190.0,189.6173608504465,140.87838256582603,2.5619375000000004,,9.8356875,5.825,25.96,57.0,1015.0,2.01,IQR,
gov,28560877461938780203765592307,2025-04-15 11:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,180.0,180.1673645329451,128.08915822885805,1.540979,,14.8174375,5.798680000000001,28.96,49.0,1014.0,1.3,IQR,
gov,28560877461938780203765592307,2025-04-15 12:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,167.0,166.91050149033617,110.32632963420345,0.97325,,20.21225,5.75244,29.96,42.0,1013.0,0.57,IQR,
gov,28560877461938780203765592307,2025-04-15 13:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,163.0,162.95973377042455,100.11546944915337,1.3787710000000002,,22.647125,5.781320000000001,31.96,36.0,1011.0,1.16,IQR,
gov,28560877461938780203765592307,2025-04-15 20:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,165.0,165.00824168786804,106.02123587546392,5.891979,,19.8450625,5.938000000000001,26.96,58.0,1011.0,5.0,IQR,
gov,28560877461938780203765592307,2025-04-15 21:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,170.0,170.4271657778588,116.5952238893425,3.4779375,,20.43178125,5.93768,26.96,62.0,1012.0,4.38,IQR,
gov,28560877461938780203765592307,2025-04-15 22:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,177.0,176.65791406138013,126.21567146023308,3.1344375,,15.7669375,5.920000000000001,23.96,67.0,1012.0,3.61,IQR,
gov,28560877461938780203765592307,2025-04-15 23:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,178.0,177.54916358000685,130.99331986232772,2.3901875,,16.348968749999997,5.88532,24.96,69.0,1012.0,3.54,IQR,
gov,28560877461938780203765592307,2025-04-16 00:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,178.0,178.28187045993485,133.9885740532817,2.4045,,11.0859375,5.9030000000000005,22.96,72.0,1011.0,3.13,IQR,
gov,28560877461938780203765592307,2025-04-16 01:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,180.0,179.66483123665475,138.26174004496366,2.0991665,,10.41275,5.87744,20.96,74.0,1011.0,3.15,IQR,
gov,28560877461938780203765592307,2025-04-16 02:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,180.0,179.78773575225077,141.19972614964848,1.9465,,7.717437499999999,5.87668,20.96,78.0,1010.0,3.16,IQR,
gov,28560877461938780203765592307,2025-04-16 03:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,181.0,180.6117931225191,144.1343441030594,2.3663335,,4.5166562500000005,5.973,20.96,78.0,1010.0,2.91,IQR,
gov,28560877461938780203765592307,2025-04-16 04:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,185.0,185.2709520359345,149.96099592840727,2.056229,,4.747125,5.87668,20.96,82.0,1010.0,2.73,IQR,
gov,28560877461938780203765592307,2025-04-16 05:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,183.0,183.21389668754605,149.55749239085958,2.6239585,,4.0575625,5.955,19.96,86.0,1010.0,2.24,IQR,
gov,28560877461938780203765592307,2025-04-16 06:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,181.0,180.8197161159886,145.35470270464978,4.3032915,,2.75625,5.98132,19.96,86.0,1010.0,1.93,IQR,
gov,28560877461938780203765592307,2025-04-16 08:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,180.0,180.38829694537245,144.19079677954502,8.181979,,2.6486875,5.8506800000000005,22.96,70.0,1011.0,2.19,IQR,
gov,28560877461938780203765592307,2025-04-16 09:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,181.0,180.820480682616,145.52700207119136,6.063729,,3.43515625,5.877000000000001,26.96,47.0,1011.0,2.8,IQR,
gov,28560877461938780203765592307,2025-04-16 11:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,182.0,181.93415893305047,147.2862608106998,3.005625,,13.06665625,5.7466800000000005,29.96,41.0,1010.0,3.25,IQR,
gov,28560877461938780203765592307,2025-04-16 12:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,183.0,182.7630792656544,146.94789497253228,3.153521,,13.65859375,5.703320000000001,30.96,36.0,1009.0,3.29,IQR,
gov,28560877461938780203765592307,2025-04-16 13:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,184.0,184.0748076871816,145.88244852568914,2.375875,,20.809625,5.7466800000000005,31.96,34.0,1008.0,3.68,IQR,
gov,28560877461938780203765592307,2025-04-16 14:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,185.0,184.5413821808885,143.12427628376628,2.6144165,,19.8955625,5.7466800000000005,31.96,34.0,1007.0,4.59,IQR,
gov,28560877461938780203765592307,2025-04-16 15:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,184.0,183.51254410901151,138.0684576281914,2.743229,,15.3125,5.816,31.96,34.0,1006.0,5.02,IQR,
gov,28560877461938780203765592307,2025-04-16 16:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,181.0,180.7934016204712,131.49938193837136,2.714604,,6.44140625,5.7466800000000005,30.96,37.0,1005.0,6.12,IQR,
gov,28560877461938780203765592307,2025-04-16 17:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,178.0,178.35932455627824,125.14210726240896,3.3348125,,6.6143125000000005,5.773440000000001,30.96,40.0,1005.0,6.41,IQR,
gov,28560877461938780203765592307,2025-04-16 18:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,176.0,176.08164274384362,121.05018798357855,3.668771,,10.69321875,5.764,27.96,47.0,1005.0,6.05,IQR,
gov,28560877461938780203765592307,2025-04-16 19:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,173.0,172.7198193298365,118.56099527226188,3.5113335,,12.01015625,5.75532,24.62,56.0,1006.0,5.63,IQR,
gov,28560877461938780203765592307,2025-04-16 20:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,170.0,170.25727942064464,118.42340603482252,3.401604,,9.075,5.720680000000001,24.96,70.0,1007.0,5.47,IQR,
gov,28560877461938780203765592307,2025-04-16 21:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,169.0,169.03351624029764,119.52227350976251,1.894021,,14.1078125,5.720680000000001,24.96,66.0,1008.0,4.75,IQR,
gov,28560877461938780203765592307,2025-04-16 22:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,167.0,167.31451278904285,119.62029401897868,1.77475,,11.87265625,5.712,23.96,67.0,1008.0,4.24,IQR,
gov,28560877461938780203765592307,2025-04-16 23:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,165.0,164.56964474596316,118.35827314705284,1.7318125000000002,,13.0106875,5.694680000000001,22.96,72.0,1008.0,4.65,IQR,
gov,28560877461938780203765592307,2025-04-17 00:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,163.0,162.55207891997603,116.26081095126756,1.374,,10.927875,5.8420000000000005,22.96,82.0,1008.0,4.06,IQR,
gov,28560877461938780203765592307,2025-04-18 08:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,164.0,163.65032645089286,114.8057030395508,8.702,,6.19609375,5.824680000000001,23.96,95.0,1007.0,2.13,IQR,
gov,28560877461938780203765592307,2025-06-14 23:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,163.0,163.4305144217355,88.35738967285155,5.271771,23.6571,10.01953125,,30.96,84.0,1002.0,2.91,IQR,
gov,28560877461938780203765592307,2025-06-15 01:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,165.0,165.43638799176895,88.06619414062499,2.8195625,11.4529,19.22709375,,27.96,87.0,1001.0,2.17,IQR,
gov,28560877461938780203765592307,2025-06-19 20:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,195.0,195.3224921177456,118.47137381591796,9.9805835,24.5496,11.71125,,28.96,73.0,1003.0,4.85,IQR,
gov,28560877461938780203765592307,2025-06-19 21:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,213.0,212.63402158203124,127.35432308349613,6.0255625,18.18085,10.92290625,,29.96,77.0,1004.0,5.13,IQR,
gov,28560877461938780203765592307,2025-06-19 22:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,205.0,204.7239359619141,121.34021295166016,5.5103125,15.3375,10.47375,,28.96,79.0,1004.0,5.24,IQR,
gov,28560877461938780203765592307,2025-06-19 23:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,184.0,184.1960197230748,106.2468933227539,3.3933635,11.71835,11.4893125,,28.96,80.0,1004.0,5.21,IQR,
gov,31390908889087377344742439468,2025-04-11 21:00:00,Hà Nội: Công viên Nhân Chính - Khuất Duy Tiến (KK),21.0031,105.7947,118.0,118.03195853678385,75.11383353547615,13.745354,3.86085,3.646625,2.391,25.01,83.0,1005.0,5.3,IQR,
gov,31390908889087377344742439468,2025-04-11 22:00:00,Hà Nội: Công viên Nhân Chính - Khuất Duy Tiến (KK),21.0031,105.7947,124.0,123.64126969401042,75.86070193004545,12.3605375,3.4971,7.55078125,2.23868,25.01,84.0,1005.0,5.38,IQR,
gov,31390908889087377344742439468,2025-04-11 23:00:00,Hà Nội: Công viên Nhân Chính - Khuất Duy Tiến (KK),21.0031,105.7947,115.0,115.0908778727868,73.60062782556489,12.895454,4.34125,4.7018125,1.914,24.01,86.0,1005.0,5.22,IQR,
gov,31390908889087377344742439468,2025-04-12 10:00:00,Hà Nội: Công viên Nhân Chính - Khuất Duy Tiến (KK),21.0031,105.7947,119.0,119.34188900858436,78.72853930916388,15.8278125,2.6571,5.99609375,2.09568,26.01,84.0,1008.0,3.08,IQR,
